vm,n_test,A_lognorm_ctop,A_empirical_p998,A_gauss_meanksd,A_rolling_max
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/264.csv,1702,0.9964747356051704,0.999412455934195,0.9964747356051704,0.999412455934195
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/267.csv,1689,0.7542924807578448,0.7898164594434577,0.7187685020722321,0.8063943161634103
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/269.csv,1696,0.9233490566037735,0.9033018867924528,0.8561320754716981,0.9186320754716981
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/27.csv,1699,0.5732783990582696,0.707474985285462,0.5756327251324308,0.7280753384343731
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/271.csv,1697,0.9988214496169712,0.9693576900412493,0.9935179728933412,0.9793753682969947
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/272.csv,1702,0.9917743830787309,0.9947121034077556,0.9917743830787309,0.9964747356051704
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/274.csv,1702,0.9941245593419507,0.9858989424206815,0.9923619271445359,0.9882491186839013
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/275.csv,1702,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/276.csv,1701,1.0,0.9958847736625515,1.0,0.9982363315696648
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/277.csv,1701,0.9735449735449735,0.9941211052322163,0.9753086419753086,0.9952968841857731
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/283.csv,1701,0.9941211052322163,0.9947089947089947,0.9941211052322163,0.9964726631393298
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/285.csv,1531,0.9954278249510125,0.992161985630307,0.984977139124755,0.992161985630307
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/286.csv,1702,0.9529964747356052,0.9970622796709753,0.9524089306698003,0.9970622796709753
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/287.csv,1702,0.9606345475910694,0.9853113983548766,0.9629847238542891,0.9888366627497063
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/288.csv,1701,0.9764844209288653,0.9829512051734274,0.9729570840681951,0.9847148736037625
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/29.csv,1700,0.9876470588235294,0.9947058823529412,0.9876470588235294,0.9964705882352941
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/291.csv,1702,0.9770857814336075,0.9900117508813161,0.9694477085781433,0.9947121034077556
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/293.csv,1702,0.9776733254994124,0.9888366627497063,0.9741480611045829,0.9894242068155111
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/294.csv,1702,0.9676850763807285,0.9917743830787309,0.9694477085781433,0.9923619271445359
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/295.csv,1702,0.981786133960047,0.9923619271445359,0.9800235017626322,0.9935370152761457
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/296.csv,1702,0.9741480611045829,0.9935370152761457,0.972972972972973,0.9952996474735605
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/297.csv,1702,0.9917743830787309,0.9929494712103408,0.982373678025852,0.9947121034077556
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/298.csv,1698,0.9687868080094229,0.9575971731448764,0.958186101295642,0.9723203769140165
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/3.csv,1699,0.9964685108887581,0.9970570924072985,0.9964685108887581,0.9976456739258387
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/30.csv,1698,0.9994110718492344,0.9988221436984688,0.9988221436984688,0.9988221436984688
