hour,n,lam,io,sigma,sig_between,sig_within,frac_between,bimodal,gmm_sep,skew,frac90,p95,trace,vm
7,360,23.459074074074074,0.018928571428571427,0.5160837254276164,0.2060971443821722,0.4731451983575036,0.15947904300763288,False,0.9765085874839907,-0.32729532557616087,0.0,0.6666666666666667,rnd,347.csv
8,360,28.034669312169314,0.06744708994708995,0.5566895088407577,0.26337991810247036,0.4904428896351747,0.2238407967016268,False,0.5525643924461607,0.21773300646215932,0.0,0.8666666666666667,rnd,347.csv
9,358,25.24624900239425,0.020909816440542697,0.5475311650927926,0.25775366332548166,0.483066688760636,0.22161135283398506,False,0.5003901124889889,0.08281570741905618,0.0,0.7333333333333333,rnd,347.csv
10,358,25.431417930300615,0.11405959031657356,0.5715036638708825,0.23209513791032224,0.5222530849848864,0.1649278689141002,False,0.35307515173807924,0.8607206350221289,0.0,0.6666666666666667,rnd,347.csv
11,359,22.130998806207717,0.023623822788168193,0.514215166472028,0.1618999477739123,0.48806315609832696,0.09912966848898774,False,0.6781648501848576,-0.5522509817867932,0.0,0.6666666666666667,rnd,347.csv
12,360,22.946018518518517,0.019708994708994707,0.5133174780027815,0.17644676817260646,0.48203876527161016,0.11815587280298848,False,0.7001725636452066,-0.6295378089049152,0.0,0.6666666666666667,rnd,347.csv
13,359,47.73048149621966,1.125096166600345,0.8108745149799451,0.3456835560562182,0.7334987103712513,0.18173983922286427,False,2.717100506145653,2.085283525579814,0.0,1.0,rnd,347.csv
14,355,29.004319248826288,0.03605633802816901,0.5982968301542193,0.20878102041160745,0.560686706181335,0.12177233335531132,True,0.08237272701460707,0.9661550960595825,0.0,0.6666666666666667,rnd,347.csv
15,360,20.64759259259259,0.018518518518518517,0.4693083849439653,0.20861110567472052,0.42039477490554483,0.19758693413948575,False,0.6860789409461382,-0.40158119081003824,0.0,0.5366666666666674,rnd,347.csv
16,360,254.32351851851854,0.027592592592592582,1.843727769613698,0.12201596861717778,1.839685894887253,0.0043796534761038255,True,3.833772188743856,0.826339360387756,0.0,25.013333333333335,rnd,347.csv
17,360,19.7876455026455,0.019074074074074073,0.45366931910790587,0.14026207648154995,0.4314422336778294,0.0955876332837628,True,0.7252078300524364,-0.553306675506583,0.0,0.5333333333333333,rnd,347.csv
18,359,20.37051333068046,0.020095503382411457,0.4670018145763508,0.11230962181466111,0.4532959779939064,0.05783580616633463,True,0.5435753844785824,-0.5727658882446804,0.0,0.4699999999999988,rnd,347.csv
19,360,19.570489417989418,0.020555555555555553,0.4414622299357776,0.1342324632161533,0.42055980107327595,0.09245449144902024,True,0.6289147873215265,-0.6330143245354859,0.0,0.4,rnd,347.csv
20,357,385.8997599039615,0.019607843137254898,0.7787598235772055,0.3873440550146659,0.6755971032078185,0.24739260486228726,False,5.012205238417627,3.3938191635114228,0.0,0.7333333333333333,rnd,347.csv
21,360,379.7474735449736,0.019999999999999997,0.9370872326783627,0.8094763637214263,0.472102211629144,0.7461880719790185,False,4.451307726146516,3.072969958364382,0.0,0.7333333333333333,rnd,347.csv
22,359,2356.3108104523144,0.020241411327762304,1.7163809741438099,1.4510181775098234,0.91679326837566,0.7146910154866968,True,4.537795905174953,1.6104556744296894,0.0,28.89333333333332,rnd,347.csv
23,358,315.93677839851034,0.02011173184357542,0.8680148625253742,0.7699118956382709,0.4008559273849256,0.7867336693355301,False,4.249224474670303,3.5559433408934242,0.0,0.4285714285714285,rnd,347.csv
0,294,44.14002267573696,0.7788143828960156,1.005211437699812,0.9052024531073123,0.4371024518016655,0.8109173666673454,True,1.7083432509175824,1.4510354529998915,0.0,1.0,rnd,19.csv
1,306,44.66448801742919,13.31220043572985,1.112547872071449,0.8494332862128446,0.7184885941504966,0.5829363482114098,True,1.433521773360653,1.0422349356124616,0.0,2.0166666666666666,rnd,19.csv
2,303,43.47172717271727,3.7568756875687574,1.0128177831843035,0.9053368710321391,0.4540539746374895,0.7990202382213876,False,1.951072425219659,1.3234290060258893,0.0,1.1266666666666652,rnd,19.csv
3,312,41.62478632478633,0.7444749694749694,1.0119966143402657,0.9000471341001994,0.4626578690935431,0.7909925400420836,False,3.701028457371163,1.4095042551761048,0.0,1.0,rnd,19.csv
4,310,41.637849462365594,0.7486328725038401,0.9942089443653801,0.872446215662091,0.4767483883905843,0.7700554422083875,False,3.7585327475363464,1.5951235991002537,0.0,0.9333333333333332,rnd,19.csv
5,315,41.68467120181406,0.7414512471655329,1.0089307341796279,0.8145897454147072,0.5953022535128231,0.6518612628546264,False,3.4763357341348744,1.4063969660734281,0.0,1.1400000000000052,rnd,19.csv
6,306,22.312173202614378,0.7565787426081543,0.8852068959259235,0.6783232141503304,0.5687432335769576,0.5871969393230959,True,1.3840290254491396,1.058335534363471,0.0,1.4166666666666665,rnd,19.csv
7,311,13.799004746593171,0.7489205328433625,0.8512203448179693,0.7084233258872734,0.47192421719046823,0.6926306645743914,False,1.002507503276603,0.6061443701398992,0.0,1.0,rnd,19.csv
8,321,17.838629283489094,0.7118676754190773,0.9641054614106691,0.8372899736572758,0.4779590366703798,0.7542280766359016,False,1.146588217427801,0.446202305928264,0.0,2.2,rnd,19.csv
9,323,15.235633200648682,0.782721509656494,0.9066720948067255,0.7281144551057684,0.5402810636763479,0.6449095489124689,True,1.74388022486098,0.3323709077488239,0.0,1.4399999999999937,rnd,19.csv
10,316,29.18649789029536,0.7494725738396624,0.967513585545734,0.8240841519837165,0.5069199627799647,0.7254859073061076,False,0.6532197942996623,0.7192028566669129,0.0,1.25,rnd,19.csv
11,324,13.66493239271017,0.7068636096413873,0.905269462512507,0.7696288616347068,0.47663845322901555,0.7227813706342069,False,1.8497283884183493,0.20072741303397887,0.0,1.4609523809523797,rnd,19.csv
12,327,15.404099315567205,0.6991262560069899,0.9271991701863534,0.760086864080959,0.5310049531274035,0.6720171950390751,False,1.1032051810775347,-0.02296975571301007,0.0,1.399999999999999,rnd,19.csv
13,321,13.322741433021807,0.7281412253374869,0.9002890518801078,0.74130351615964,0.5108712889412924,0.6779976404153885,True,1.802912824574482,0.20433263969637708,0.0,1.0,rnd,19.csv
14,322,15.364951197870454,0.7109878734102336,0.9241524890205808,0.7170777558717988,0.5829728252644368,0.6020675581218238,True,1.727264672062103,0.3512675619671989,0.0,1.4,rnd,19.csv
15,317,23.261559260928344,0.7199339041610335,0.9641046908323763,0.7686885759249757,0.5819069754930118,0.6357003662269644,True,1.7148738084845516,0.7816866623024867,0.0,1.1466666666666658,rnd,19.csv
16,312,43.141247641247645,0.7544427794427795,1.059664052153404,0.910860518727895,0.5414988632018741,0.7388688417123012,True,1.293020948216637,1.0160957288905539,0.0,1.4899999999999978,rnd,19.csv
17,310,42.11038402457756,0.7569278033794163,1.0399697168979483,0.9258792236017614,0.473587030404547,0.7926241331868906,False,1.6885968520556085,1.0464192115981408,0.0,1.2,rnd,19.csv
18,311,41.93758995559638,0.7318021742459041,1.0444150500319545,0.9192746798932722,0.49571852864339455,0.7747192614684268,True,1.7413513689092697,1.1980672775292904,0.0,1.090909090909091,rnd,19.csv
19,305,42.78513661202186,0.7502263856362217,1.0425893296072082,0.9316069904731806,0.46808217816139047,0.7984338222626581,True,1.7621694667473897,1.204822752010092,0.0,1.0,rnd,19.csv
20,299,43.288517279821626,0.7654881350533523,1.0199502057517655,0.9178986082585783,0.4447027852060668,0.8099001565826375,True,0.5714149388496395,1.3949470802968815,0.0,1.0,rnd,19.csv
21,301,43.09590254706533,0.8993039076095553,0.9918096854687319,0.8942998284732613,0.42885226941486604,0.813035679638663,False,2.2161851531342345,1.506774201346126,0.0,1.0,rnd,19.csv
22,301,43.10874861572536,0.7604176554342666,1.0076124556295123,0.9149875924271043,0.421995931786299,0.8246000466171194,True,0.5433704291254888,1.5101103555862936,0.0,1.0,rnd,19.csv
23,303,42.84378437843784,0.7624233851956624,1.0103902412638115,0.9047557471635236,0.44978381208722634,0.8018339029416078,True,1.7113105442579333,1.3851820692925638,0.0,1.0,rnd,19.csv
0,358,26.861405959031657,309.37534916201116,0.24071845835333586,0.10685251889395142,0.21570330409621555,0.19703834100842774,True,0.4373392587900843,1.6618042567175213,0.0,3.3,rnd,387.csv
1,360,26.307261904761905,297.4264550264551,0.23137783444436616,0.10932807495930949,0.2039192837812455,0.22326461533172182,True,0.4752789130010412,1.6521425778099632,0.0,3.068333333333334,rnd,387.csv
2,360,25.495,293.96407407407406,0.2372676044905749,0.10329979402517685,0.21360025443583142,0.1895492280288177,True,0.46856566197701066,1.696568922404851,0.0,3.0,rnd,387.csv
3,360,23.601600529100526,274.1537433862434,0.24522446542217452,0.11275154020915405,0.21776622470450913,0.2114060313087592,True,0.48743936489026807,1.733270368712634,0.0,3.0,rnd,387.csv
4,360,23.851124338624338,275.3152777777778,0.23850756673046078,0.10516429000547317,0.21407085624935016,0.19441611696472783,True,0.44256756453101875,1.6327957080501267,0.0,2.9683333333333337,rnd,387.csv
5,359,24.13312110359464,279.6147499668391,0.24287832991081199,0.10179372675681728,0.2205173923599308,0.1756566084798484,True,0.5279460279673654,1.5280406794497032,0.0,3.103333333333332,rnd,387.csv
6,360,23.833170194003525,275.70197971781306,0.23184985131721716,0.10590995286412867,0.2062460555747279,0.20866994715199944,True,0.44980418974700476,1.3365446696698327,0.0,2.903333333333334,rnd,387.csv
7,360,25.39230158730159,286.2133421516755,0.23389162378603726,0.10256363286827057,0.21020464526297175,0.19229033361517214,True,0.4724790136101611,1.21313164551756,0.0,3.0050000000000012,rnd,387.csv
8,360,25.867222222222225,295.62601851851855,0.23154874427050479,0.09706897555071282,0.2102199680305911,0.17574218925707882,True,0.46768467702234995,1.4081977596425679,0.0,3.101666666666667,rnd,387.csv
9,359,26.66512800106115,300.8673033558827,0.2325892632433294,0.10946680337198389,0.20521886934586253,0.22150602630585112,True,0.4878197093759852,1.223786288340948,0.0,3.1099999999999968,rnd,387.csv
10,360,27.73465811965812,308.06261396011394,0.26936459674982577,0.10946759653427122,0.24611812467026123,0.16515439529987874,True,0.48026864521164514,1.9353448595750293,0.0,3.2864285714285715,rnd,387.csv
11,360,26.40899801587301,293.9619113756614,0.2247607743376027,0.10965192856243378,0.1961985225310774,0.2380079751803567,True,0.3712916792938328,1.2542472231533581,0.0,2.9683333333333337,rnd,387.csv
12,360,27.62632605820106,341.0964781746032,0.3028110419637346,0.1524365085571503,0.26164410559779194,0.2534163146601077,True,0.49748771576087436,4.6460171386321125,0.0,3.333333333333333,rnd,387.csv
13,359,27.266136092319936,369.8419551664677,0.5110695691848596,0.4284133243767605,0.27866490278334405,0.7026934325676096,False,1.4182813216711327,4.429996384497118,0.002785515320334262,3.6299999999999897,rnd,387.csv
14,353,33.69237825441791,403.8514231755025,0.5819907362975929,0.17938498660000046,0.5536553474127492,0.09500359534107432,True,0.9752815675552878,1.2142635340819135,0.0,8.226666666666665,rnd,387.csv
15,360,30.694100529100524,525.9619973544973,0.44617554383951313,0.18194539956156994,0.40739230171772517,0.1662917235931735,True,1.1099673545979556,2.069296680228025,0.0,5.7700000000000085,rnd,387.csv
16,359,27.685767343148957,599.6924393155591,0.45618037762215174,0.21046902751845628,0.4047262351058111,0.21286447502055086,True,0.9606351668425436,2.511507058917537,0.0,5.386666666666649,rnd,387.csv
17,360,26.971600783475786,548.7084775641026,0.4219811202579733,0.13238071914383046,0.40067868804459317,0.09841548352296497,True,0.7980934065335528,2.9568029960825593,0.0,4.440000000000002,rnd,387.csv
18,360,24.055446428571425,338.85911375661374,0.2378728859600272,0.10398101417036049,0.2139426525194436,0.19108131206054602,True,0.44293684950577306,1.3051034312581797,0.0,2.9683333333333337,rnd,387.csv
19,360,24.066970899470896,287.4303108465608,0.24832896822474534,0.13002858132320103,0.21156522516387774,0.2741718611816756,True,0.4881850297072947,1.4786475413480462,0.0,3.1,rnd,387.csv
20,358,25.524820430965683,344.29646182495344,0.2741430854682421,0.12701396161576864,0.2429442011341615,0.21465861911425416,True,0.584574261512652,2.234859491439482,0.0,3.3,rnd,387.csv
21,360,25.487407407407403,255.28388888888887,0.24066405728700252,0.11792613867372197,0.2097918356069838,0.2401030565152863,True,0.4618297380869878,1.4512087402745106,0.0,3.1012500000000003,rnd,387.csv
22,360,26.98105489417989,367.1704166666667,0.241698285095734,0.11062590652291479,0.21489525314487992,0.2094915678594676,True,0.45544644498589015,1.4658217539237037,0.0,3.2,rnd,387.csv
23,358,27.243202979515825,319.85139664804467,0.2808336790911903,0.10027720820674908,0.2623204849533371,0.12749879777525297,True,0.5661571312391356,1.8133258710154379,0.0,3.5099999999999985,rnd,387.csv
0,162,74.48603762492651,1.1213403880070545,0.9048213208807856,0.2994328917475984,0.8538393092731913,0.10951493703212549,True,0.46185519898797195,0.39406032009119957,0.0,2.7966666666666655,rnd,434.csv
1,152,285.6044486215539,1.1245614035087719,1.0807545450924767,0.2684449644360124,1.046884753832529,0.061695911124625066,True,2.3966484788929288,0.9314530211777291,0.0,4.825714285714286,rnd,434.csv
2,130,13.441758241758242,1.141904761904762,0.47926760368743937,0.284232858549611,0.3858874422224922,0.35171623726297757,True,0.615859568168357,0.24763884758279472,0.0,0.4,rnd,434.csv
3,118,4.733979015334947,1.1474979822437446,0.33042919726325776,0.1568172331667439,0.2908467118362661,0.2252323371915844,True,0.6383176869695482,-1.9621990523785917,0.0,0.4,rnd,434.csv
4,129,2.558471760797343,1.1453672942045037,0.3765378194021073,0.1942751415694695,0.32254906418753804,0.26620564572412325,True,1.031676052599671,-1.6798497489045705,0.0,0.4,rnd,434.csv
5,118,16.31412429378531,1.1711864406779657,0.4511730714569788,0.2516686355116108,0.37445966178968887,0.31115146328618004,False,2.6595875176805506,0.34303478031523654,0.0,0.4,rnd,434.csv
6,132,13.30909090909091,1.1813131313131313,0.4472169350740767,0.23183439831637098,0.38243404499905237,0.2687319276793182,True,0.6824967167465911,-0.16472531612334437,0.0,0.4,rnd,434.csv
7,123,2.8373983739837403,1.1674796747967477,0.393453225275996,0.20573981981083891,0.33537526298802545,0.2734327251324364,True,0.6881988401673733,-1.793096905262287,0.0,0.4,rnd,434.csv
8,128,9.206808035714284,1.194345238095238,0.4075456862834142,0.22884706145425268,0.3372276810583209,0.3153102428564287,True,1.0910227057771285,-1.4939565588751285,0.0,0.4,rnd,434.csv
9,121,3.251908697363243,1.1742621015348287,0.3711379569414676,0.20317316403563754,0.31058661996041387,0.29968288610620447,True,1.0507208706403246,-1.7996561129429132,0.0,0.4,rnd,434.csv
10,132,3.4744227994227996,1.1688672438672436,0.3653531290348383,0.20809470869424337,0.30029901949391236,0.3244116280117008,True,0.6299126935250772,-1.742863416510027,0.0,0.4,rnd,434.csv
11,118,3.2252623083131553,1.1489507667473766,0.3497354773385613,0.18522665308947026,0.2966580372996902,0.2804965859605134,True,1.0579747949585543,-2.1097885652715673,0.0,0.4,rnd,434.csv
12,129,4.786784791435955,1.15234403839055,0.35397127492793096,0.17740985030899603,0.3063028052229436,0.2511998748716889,True,1.0040126822889954,-1.8449591881002803,0.0,0.4,rnd,434.csv
13,131,3.6363250828899685,1.156095304186907,0.45469380269885984,0.2354395181528424,0.38899188616821695,0.26811471528794045,True,1.1010928097270818,-1.644147123443358,0.0,0.4,rnd,434.csv
14,124,3.271390168970814,1.1488479262672808,0.394548307904632,0.18828392284362178,0.34672399926890746,0.22773307270450135,True,1.137701008318315,-2.2661505084120295,0.0,0.4,rnd,434.csv
15,120,3.1077777777777778,1.1449999999999998,0.40226184563623324,0.21264577157805306,0.34146210373135594,0.279444662462646,True,0.7554856211872079,-1.4915234388872358,0.0,0.4,rnd,434.csv
16,130,2.4893406593406593,1.1416708932093549,0.4188795092470241,0.225242165877012,0.35316569762373634,0.28914864230231996,True,1.1040909774467145,-1.8080933668266468,0.0,0.4,rnd,434.csv
17,125,4.58996043956044,1.1496058608058601,0.38734807032717766,0.20988526102028626,0.3255559933293111,0.29360340642005134,True,1.0951700565353713,-1.952998781998862,0.0,0.4,rnd,434.csv
18,130,2.7287179487179487,1.1523076923076923,0.41224218273554086,0.18357723372568846,0.3691111167171575,0.19830459826830418,True,1.0635938706224528,-1.6518891464289245,0.0,0.4,rnd,434.csv
19,123,7.136507936507937,1.1580332946186602,0.41668329721301783,0.26457843758162886,0.3219056081263206,0.40317789291511874,True,0.6721719844121788,-2.024288095750532,0.0,0.4,rnd,434.csv
20,126,4.155392755392756,1.1525720972149542,0.3021640360707681,0.15177715783763052,0.26127915924027967,0.25230583032558596,False,1.0539440267841607,-2.4323143499974713,0.0,0.4,rnd,434.csv
21,129,3.2141181815600426,1.1440582673140811,0.4293199056246689,0.1976628332334093,0.3811102015476835,0.21197662917257828,True,1.0951911474355918,-1.722179447185773,0.0,0.4,rnd,434.csv
22,133,4.318009308986753,1.1386680988184745,0.4257513674960399,0.23335638548293955,0.35610254742010167,0.30041891645983404,True,1.0246720879168658,-1.2320803105554683,0.0,0.4,rnd,434.csv
23,121,2.8874065328610783,1.1256985438803617,0.390257157995312,0.21666775986236397,0.3245854759578791,0.3082384635851526,True,0.5905654611668982,-1.873490183400948,0.0,0.4,rnd,434.csv
0,359,83.44345403899722,876.3667595171772,0.123794878667329,0.11376851541944508,0.04880468095904542,0.8445761727202299,True,0.34790349373859186,1.4145080383436721,0.0,5.0,rnd,241.csv
1,360,85.63069444444444,881.069837962963,0.16971263692151983,0.11223713410948477,0.12729966558379147,0.4373657542621289,True,0.2676742650395987,3.4079465903102983,0.0,5.07,rnd,241.csv
2,360,83.57344907407408,870.8337731481481,0.12847120176309626,0.11415045200309847,0.05894509300987231,0.7894846631874411,True,0.35798497948797947,1.6284216158403666,0.0,5.0,rnd,241.csv
3,360,83.51537037037036,868.7790740740741,0.13000569032529524,0.11922283735378573,0.051840086518729116,0.8409964898295935,True,0.3749215037800373,1.7537829417866893,0.0,5.003333333333334,rnd,241.csv
4,360,83.31166666666667,870.7081481481482,0.12898134752419613,0.11662031128233512,0.05509892018514257,0.8175128218136514,False,0.3663840090493853,1.4856988094353485,0.0,5.066666666666666,rnd,241.csv
5,359,83.3819870009285,868.4775069637884,0.12850275122532812,0.1153453503060356,0.05664280391414692,0.8057036531268036,True,0.36266214028368693,1.4584186153479584,0.0,5.0,rnd,241.csv
6,360,83.37314814814816,869.8781481481481,0.12624796317538553,0.11352186923273913,0.05523887591034405,0.8085563771296028,False,0.3571973340587258,1.4375792398453122,0.0,5.0,rnd,241.csv
7,360,83.45825396825397,869.2913624338624,0.12829273341430675,0.11873249807809744,0.04859649521363624,0.8565152381186879,True,0.365839753405808,1.5330991393161024,0.0,5.066666666666666,rnd,241.csv
8,360,83.35443121693122,869.6725132275134,0.12811798362375856,0.11756287240548924,0.05092336162890579,0.8420156962342731,False,0.35569370104054987,1.339592087007022,0.0,5.0,rnd,241.csv
9,359,83.38254410399257,868.3255338904365,0.1275740697223936,0.11741704432906931,0.049883674349024444,0.847105433976169,True,0.35283557757801787,1.324636305580037,0.0,5.066666666666666,rnd,241.csv
10,359,83.57455896007428,869.0878365831012,0.13536116015708902,0.11873097900171775,0.06500460217835932,0.7693783507238665,True,0.34320097231542057,1.2781605751358611,0.0,5.0,rnd,241.csv
11,358,83.47067039106145,868.6863826815642,0.14103733294065307,0.11027463521096514,0.08792629931994862,0.6113403850400032,True,0.2731138735876799,2.339016250401775,0.0,5.0,rnd,241.csv
12,359,83.38737233054782,869.1860724233983,0.12296949232198548,0.10912402870945254,0.056687233131856245,0.7874917672672317,False,0.32752614870851615,1.0559303703227927,0.0,5.0,rnd,241.csv
13,360,83.47319444444445,868.2152314814815,0.12457914432860148,0.11245729391221365,0.053603360413210205,0.8148629471438642,True,0.3402825660382969,1.2682134747136913,0.0,5.0,rnd,241.csv
14,354,83.4831033608576,869.613104809503,0.12522137920103524,0.11229620306243908,0.05540718894483728,0.8042168695402914,True,0.3399857512206881,1.3230732143324717,0.0,5.0,rnd,241.csv
15,360,83.47481481481482,869.1283333333333,0.12547824368360014,0.1142797166225007,0.0518163681340354,0.8294714589177316,False,0.3462568269920978,1.2819681794767717,0.0,5.0,rnd,241.csv
16,360,83.42703703703705,869.5931481481481,0.12618451074382925,0.11704787427202265,0.04714155152368599,0.8604288530057502,False,0.35417039272622186,1.3998914257902484,0.0,5.066666666666666,rnd,241.csv
17,360,83.50833333333334,868.7275925925925,0.12642710625044437,0.11615282499639813,0.049923285551106096,0.8440713483176497,False,0.35175341354691647,1.3639291248925445,0.0,5.0,rnd,241.csv
18,360,83.44055555555556,870.425925925926,0.12674234487952632,0.11577925530181743,0.05156341752945947,0.8344840267215393,False,0.35001611867362925,1.314270742084379,0.0,5.0,rnd,241.csv
19,360,83.47156565656566,869.721734006734,0.12711173915465326,0.11655145236076156,0.050726257337968005,0.8407445441546841,True,0.3426841826471927,1.2525265911693158,0.0,5.0,rnd,241.csv
20,360,83.51585648148149,870.3808564814815,0.12761869607277346,0.11563824725126161,0.053984510370762996,0.8210590545723749,True,0.201362948243605,1.1015610327180914,0.0,5.0,rnd,241.csv
21,357,83.45172735760973,869.8849673202615,0.1289396282041801,0.11923364034959474,0.04907918836345697,0.8551155031451917,True,0.34798261752105786,1.1936576611080758,0.0,5.0,rnd,241.csv
22,358,83.40875232774674,870.1638733705773,0.12472519174546659,0.11636951999781171,0.04488327384920055,0.8705027057156016,True,0.35114723489522914,1.4280788514744456,0.0,5.0,rnd,241.csv
23,360,83.42574074074074,870.0122222222222,0.12288342719546458,0.1128370153994525,0.048663586335644896,0.8431727261887737,False,0.3455515112327663,1.407866050216165,0.0,5.0,rnd,241.csv
0,359,38.2578326037936,4.7933014988725295,0.16539983114648948,0.09620868923516528,0.1345399281215009,0.33834399415479915,False,0.17590086268851912,0.6633318539452643,0.0,2.3183333333333325,rnd,293.csv
1,360,38.26417989417989,4.869378306878307,0.1990107797601601,0.12815625172811076,0.15225395102836592,0.41469270054405605,True,0.3050546619277357,0.795411102874631,0.0,2.683333333333333,rnd,293.csv
2,360,40.33346560846561,11.085383597883597,0.2207203027165134,0.11272471620068647,0.18976456568270064,0.2608277139446743,True,0.3024637963552018,1.9465368604219708,0.0,2.469166666666667,rnd,293.csv
3,358,117.49993349295028,43.6389731311519,0.8762794396028852,0.31321252609852984,0.8183908416922347,0.12775944034464254,True,2.3854320314001427,2.7112186154235127,0.00558659217877095,26.300833333333323,rnd,293.csv
4,360,54.220691391941386,11.281565934065934,0.3196895392534273,0.18267573571912532,0.26235658384638433,0.3265163092493323,False,2.685701231072036,5.378849971271149,0.0,2.766666666666667,rnd,293.csv
5,359,38.28807534155723,4.772171375513994,0.20156985134722666,0.1293045711046472,0.1546309570027499,0.4115064105322128,False,0.2757732904155005,0.6686111212091215,0.0,2.568333333333333,rnd,293.csv
6,360,109.06813492063492,7.62313492063492,0.49188339798179403,0.3136607484811098,0.37890132234182805,0.40662681977053916,False,3.701763709896986,5.812179210790395,0.0,2.8341666666666665,rnd,293.csv
7,360,125.61870370370372,10.789695767195768,0.5325388408893706,0.41077541957064306,0.33891174622954073,0.5949854130482378,False,2.9454895244850903,5.2299731663587,0.0,3.2033333333333345,rnd,293.csv
8,360,38.52916666666667,7.020646113146113,0.18556133749138828,0.12389300316128057,0.13814316392522585,0.445777939395491,False,0.1022235036653244,0.5228567151750793,0.0,2.783333333333333,rnd,293.csv
9,359,41.36116195781934,7.859464119909803,0.20687362622740818,0.12057104823669418,0.16810508485938827,0.33968456947238224,True,0.3447098299020622,1.6134314835355374,0.0,2.8266666666666636,rnd,293.csv
10,360,44.76690476190476,13.325342897842898,0.2202336604744767,0.13029064142926222,0.17755904359378177,0.34999275139632674,True,0.3840617471002762,2.6556320428757063,0.0,2.733333333333333,rnd,293.csv
11,360,41.69171957671957,8.000965608465608,0.21028104896343616,0.12914054393087115,0.16595432945964914,0.3771594146311518,True,0.3949894957871265,2.694837110316428,0.0,2.8508333333333336,rnd,293.csv
12,360,42.413981481481486,7.0270105820105835,0.2236011382038186,0.12286689793719628,0.18681861362651683,0.30194077637979483,True,0.26884575769242536,2.6049682458611176,0.0,2.8341666666666665,rnd,293.csv
13,360,39.97431216931217,7.415899470899471,0.18708889718330587,0.10667216924917836,0.15369874351126048,0.3250919561117626,True,0.25687442612155664,1.2119078836282688,0.0,2.7341666666666664,rnd,293.csv
14,355,38.4676861167002,6.949604292421195,0.17510598467845784,0.11644209000200667,0.13077975969612765,0.442199253418126,False,0.20516562052328113,0.6806508670689123,0.0,2.671666666666667,rnd,293.csv
15,359,38.4232789494628,6.913052128929567,0.1621850111154741,0.09906268793644989,0.1284155819569105,0.37307726627589105,True,0.19162828499585793,0.770715296189793,0.0,2.601666666666666,rnd,293.csv
16,360,105.875,30.173558201058203,0.6755932879289315,0.17958586466967416,0.6512873466492879,0.07066000238520963,True,1.087842112217209,2.020953758828002,0.0,8.920833333333334,rnd,293.csv
17,360,40.45712962962963,6.996388888888888,0.2265136520132131,0.11551677389697651,0.19484432118180356,0.260076635918157,True,0.26963536649389275,3.501394084033276,0.0,2.783333333333333,rnd,293.csv
18,360,38.39373015873016,6.970621693121694,0.17012391795872406,0.10531389642371108,0.13360812356171511,0.38321333255071405,True,0.24009937993885389,1.231152154383781,0.0,2.6675000000000004,rnd,293.csv
19,360,38.3893253968254,7.0144708994709,0.20273002963277786,0.11698472264570862,0.16557185625103565,0.3329830536924971,True,0.3063907269288678,1.111658926823762,0.0,2.9341666666666666,rnd,293.csv
20,358,38.412064378824155,6.946315509444001,0.1561393556977499,0.0904859050390443,0.12724700148519616,0.3358436206179099,False,0.17920344041535896,0.5807300894709878,0.0,2.6408333333333323,rnd,293.csv
21,360,38.39482804232804,7.112380952380953,0.19480482929074286,0.11800915856509776,0.15499277405657685,0.3669712062762964,True,0.3277972268072801,0.643615336405,0.0,2.8341666666666665,rnd,293.csv
22,360,164.8042195767196,8.685343915343916,0.7664581157506237,0.10531416064330733,0.7591883631668707,0.01887976947526183,True,2.2255546233618535,2.4803506585665867,0.0,23.64916666666668,rnd,293.csv
23,359,38.263135286255064,4.814898935790302,0.17215302401123864,0.10494806919510047,0.13646452450521532,0.3716375550267936,True,0.23504792033634642,0.8507235494679011,0.0,2.4333333333333336,rnd,293.csv
0,359,3.9636689216076406,4500.606194455499,0.2899417742140187,0.28124498743314996,0.07048041911127001,0.9409098120106881,True,0.48184344912181754,0.05601952843344667,0.0,47.58,rnd,383.csv
1,360,3.687354497354497,5285.003558201059,0.2903763535860388,0.2783265087281722,0.08278152729390113,0.9187273585676493,True,0.5157117840338619,-0.07951125312937934,0.0,46.50666666666667,rnd,383.csv
2,360,9.24882275132275,4768.614047619048,0.3032850215125611,0.27661040892102773,0.1243723681145311,0.8318310227492467,True,0.48643045782776184,-0.13195673192975965,0.0,48.373333333333335,rnd,383.csv
3,360,3.7591005291005293,2704.9776587301585,0.3077285709179513,0.30247887896705167,0.05659859660839963,0.9661720495682139,True,0.5481594536828331,-0.10216765952623898,0.0,45.968333333333334,rnd,383.csv
4,360,17.794841269841267,3662.3208994708993,0.3600619258246577,0.3474690063112453,0.09439216112388303,0.9312745711010074,True,0.6231953112922515,0.12581259893208335,0.0,56.56,rnd,383.csv
5,359,20.521793341291946,4074.7946411990984,0.3830029427856413,0.37167132179326146,0.09247530880678996,0.9417028452952337,True,0.6741312001478552,0.16882219426814157,0.0,62.72999999999999,rnd,383.csv
6,360,22.18027777777778,4886.262222222222,0.3925549591196725,0.3787050070516904,0.10335334326197125,0.9306816649150434,True,0.7232321031294848,0.3644829610763535,0.0,61.71166666666667,rnd,383.csv
7,360,20.294285714285714,9611.179669312169,0.3407863888638501,0.3039195407400669,0.15416963251954022,0.7953398946623434,False,0.45056254900873416,-0.06112409775401791,0.0,60.913333333333334,rnd,383.csv
