vm,n_bins,lam_min,lam_max,alpha_mu,beta_mu,r2_mu,gammaA,deltaA,r2A,alpha_sig,sigma_eps,r2B
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/471.csv,24,2.6488262910798124,3.9512837471170807,0.049563871654487404,0.3240022987298876,0.8056222134091756,-0.30964580869227143,0.2674763024106469,0.10621073271208614,0.0536848470588047,1.3111021680969584e-08,0.09416167049778923
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1100.csv,24,0.000925925925925925,0.6761363636363638,0.02404789945127509,-0.09953423319641132,0.2833022590881744,-0.0014498408247999655,0.15408959844101883,0.1883938101924978,0.2473034401379887,0.11886575708675709,0.9074776892300728
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/296.csv,24,0.23222222222222222,44.91977401129943,0.004828357990105032,1.6702139218210412,0.9032319547965192,-0.043899647355315874,0.488068621735386,0.3518337818101942,0.05377593055843885,0.40539026238993975,0.4879695734844852
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/455.csv,24,2.6292957746478876,14.096481481481483,0.013023086704833353,0.631702542017635,0.681203604922093,-1.476698494315876,0.9187551758315945,0.9203220473277772,0.09628452640213414,5.708112163738665e-15,0.5009622777482939
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/612.csv,24,3.8318584070796455,9.149900199600799,0.043917587041182114,-0.14872387638533222,0.20010868494054546,-0.3477517487926457,2.188193481291476,0.03731507774393028,0.21201260099378813,1.9756420194680062,0.0355305670255438
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/367.csv,24,19.872261904761903,1684.665595238095,0.00012086076646544706,1.0088112519680557,0.22923611666969568,-0.28631692864346264,0.8482171363190832,0.019702162562126646,0.013765772908237476,0.7916277230583149,0.14620530209519378
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/112.csv,24,257.225582010582,446.0437962962963,0.00015929965967620866,1.7162033354854063,0.023631675082355752,-2.9629338486745924,0.5507374813721475,0.05993821640630881,0.013677097785141049,0.29451351349532884,0.0569132451789931
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/262.csv,24,0.29660377358490564,470.0698717948718,0.0002451730332958764,1.2524361149644894,0.013560596621005172,0.010701027029899288,2.3192215721314366,0.0014587153774582307,0.009256464397211762,2.3177270378206973,0.000631015772550092
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/919.csv,10,70.72777777777779,528.7147766323023,0.0030664861242168102,-1.446866559484703,0.7457898566873464,-7.525968230443329,1.6945032676107656,0.7790003212744137,0.05285098077311733,0.7838561956117497,0.5808351436965729
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/453.csv,24,2.6333333333333333,16.482341269841267,0.011006915064823741,0.7450480731981437,0.7041642175358527,-1.2017365939040061,0.8165257156161374,0.8761777581901214,0.11111069559011878,8.095977077501706e-15,0.6614742567132882
