vm,n_test,A_lognorm_ctop,A_empirical_p998,A_gauss_meanksd,A_rolling_max
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/361.csv,1522,0.9816031537450722,0.9822601839684626,0.9816031537450722,0.9822601839684626
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/362.csv,1594,0.9868255959849436,0.9868255959849436,0.986198243412798,0.9868255959849436
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/367.csv,1594,0.64366373902133,0.6838143036386449,0.6424090338770388,0.7070263488080301
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/370.csv,1589,0.9918187539332913,0.9918187539332913,0.9893014474512272,0.9955947136563876
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/375.csv,1592,0.9321608040201005,0.9126884422110553,0.8706030150753769,0.9315326633165829
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv,1592,0.9974874371859297,0.9962311557788944,0.9912060301507538,0.9974874371859297
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/386.csv,1591,0.9993714644877436,1.0,0.9993714644877436,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/387.csv,1604,0.9812967581047382,0.9894014962593516,0.9819201995012469,0.9894014962593516
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/393.csv,1593,0.9981167608286252,0.9987445072190835,0.9987445072190835,0.9993722536095417
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/399.csv,1593,0.9981167608286252,0.9981167608286252,0.9981167608286252,0.9987445072190835
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/406.csv,1593,0.997489014438167,0.9993722536095417,0.9981167608286252,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/413.csv,1592,0.9981155778894473,0.9987437185929648,0.9981155778894473,0.9993718592964824
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/414.csv,1592,0.9987437185929648,0.9993718592964824,0.9987437185929648,0.9993718592964824
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/42.csv,1131,0.9991158267020336,0.9973474801061007,0.9991158267020336,0.9982316534040672
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/423.csv,1591,0.967316153362665,0.9635449402891263,0.9566310496543055,0.9698302954116907
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/425.csv,1594,0.9868255959849436,0.9974905897114178,0.9893350062735258,0.9974905897114178
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/426.csv,1591,0.9836580766813325,0.9905719673161534,0.9798868636077939,0.9949717159019484
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/430.csv,1593,0.9843063402385436,0.9874450721908349,0.9824231010671689,0.9918392969240427
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/44.csv,1604,0.9682044887780549,0.9806733167082294,0.9675810473815462,0.9825436408977556
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/448.csv,1591,0.9214330609679446,0.9377749842866122,0.9182903834066625,0.9396605908233815
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/451.csv,1593,0.9893283113622097,0.997489014438167,0.9893283113622097,0.9981167608286252
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/452.csv,1591,0.9874292897548711,0.994343180389692,0.9880578252671276,0.9968573224387178
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/453.csv,1591,0.9880578252671276,0.9981143934632307,0.9893148962916405,0.9981143934632307
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/455.csv,1593,0.9874450721908349,0.9968612680477087,0.9893283113622097,0.9968612680477087
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/456.csv,1594,0.986198243412798,0.9981179422835633,0.9880803011292346,0.9981179422835633
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/470.csv,1591,0.9993714644877436,1.0,0.9993714644877436,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/471.csv,1594,0.998745294855709,0.9993726474278545,0.998745294855709,0.9993726474278545
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/482.csv,1591,0.994343180389692,0.9868007542426147,0.9899434318038969,0.9930861093651792
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/494.csv,1591,0.9912005028284098,0.9905719673161534,0.9880578252671276,0.9918290383406663
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/497.csv,1592,0.9993718592964824,1.0,0.9993718592964824,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/499.csv,1590,0.9987421383647799,0.9943396226415094,0.9962264150943396,0.9962264150943396
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/50.csv,1602,0.978776529338327,0.9912609238451935,0.9781523096129837,0.9925093632958801
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/507.csv,1593,0.9993722536095417,0.9981167608286252,0.997489014438167,0.9981167608286252
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/516.csv,1592,0.928391959798995,0.8618090452261307,0.8907035175879398,0.8800251256281407
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/526.csv,1592,0.9981155778894473,0.9899497487437185,0.9868090452261307,0.9962311557788944
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/528.csv,1592,0.9635678391959799,0.9390703517587939,0.925251256281407,0.9503768844221105
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/535.csv,1603,0.9962570180910792,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/54.csv,1604,0.9925187032418953,0.993142144638404,0.9918952618453866,0.9956359102244389
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/540.csv,1604,0.9457605985037406,0.9894014962593516,0.9557356608478803,0.9925187032418953
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/542.csv,600,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9966666666666667
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/546.csv,1592,0.9993718592964824,1.0,0.989321608040201,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/554.csv,89,1.0,0.8876404494382022,0.8876404494382022,0.8876404494382022
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/556.csv,1297,0.9868928296067849,0.9799537393986122,0.9668465690053971,0.9822667694680031
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/562.csv,1604,0.9894014962593516,0.9875311720698254,0.9856608478802993,0.9881546134663342
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/574.csv,1604,0.9962593516209476,0.9956359102244389,0.9894014962593516,0.9962593516209476
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/577.csv,22,1.0,0.9545454545454546,1.0,0.9545454545454546
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/583.csv,1544,0.9883419689119171,0.9896373056994818,0.9838082901554405,0.9902849740932642
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/593.csv,1592,1.0,0.9993718592964824,0.9962311557788944,0.9993718592964824
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/602.csv,1593,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/609.csv,1594,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/612.csv,1594,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/615.csv,1129,1.0,0.9973427812223207,1.0,0.9982285208148804
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/617.csv,1222,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/622.csv,1199,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/623.csv,1131,1.0,0.9911582670203359,0.9964633068081344,0.9929266136162688
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/630.csv,1117,1.0,0.9865711727842436,0.9919427036705462,0.991047448522829
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/646.csv,1187,1.0,0.9932603201347936,1.0,0.9932603201347936
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/647.csv,1046,1.0,0.9694072657743786,0.9674952198852772,0.9741873804971319
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/651.csv,1241,1.0,0.959709911361805,0.9975825946817083,0.9669621273166801
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/652.csv,1146,1.0,0.9764397905759162,0.9930191972076788,0.9781849912739965
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/653.csv,1289,1.0,0.9813809154383243,0.9984484096198604,0.9844840961986036
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/654.csv,1221,1.0,0.9713349713349714,0.9770679770679771,0.9754299754299754
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/663.csv,1594,0.998745294855709,0.998745294855709,0.9974905897114178,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/675.csv,1593,1.0,1.0,0.9993722536095417,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/681.csv,1594,0.9799247176913425,0.986198243412798,0.9761606022584692,0.986198243412798
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/690.csv,1593,1.0,0.9855618330194601,0.9861895794099184,0.9887005649717514
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/70.csv,1593,0.9843063402385436,0.9937225360954175,0.9855618330194601,0.9949780288763339
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/705.csv,1591,0.9912005028284098,0.988686360779384,0.9874292897548711,0.9899434318038969
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/709.csv,1604,1.0,0.9513715710723192,0.9688279301745636,0.9551122194513716
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/71.csv,1592,0.9918341708542714,0.9962311557788944,0.9918341708542714,0.9974874371859297
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/711.csv,1604,1.0,0.942643391521197,0.9613466334164589,0.9432668329177057
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/716.csv,1604,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/718.csv,1604,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/719.csv,921,1.0,0.996742671009772,0.992399565689468,0.997828447339848
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/72.csv,600,0.9983333333333333,0.9983333333333333,0.9966666666666667,0.9983333333333333
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/725.csv,1273,1.0,0.9890023566378633,0.9984289080911233,0.9937156323644933
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/734.csv,1573,0.9974570883661793,0.9790209790209791,0.9574062301335029,0.986013986013986
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/736.csv,1594,0.9981179422835633,0.9974905897114178,0.9968632371392723,0.9974905897114178
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/745.csv,1592,0.9930904522613065,0.9673366834170855,0.9641959798994975,0.9798994974874372
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/75.csv,1592,0.9993718592964824,0.9993718592964824,0.9993718592964824,0.9993718592964824
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/752.csv,1010,0.9930693069306931,0.9930693069306931,0.9910891089108911,0.9930693069306931
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/760.csv,1431,0.9958071278825996,0.9909154437456325,0.9790356394129979,0.9923130677847659
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/769.csv,1604,0.9650872817955112,0.9925187032418953,0.9682044887780549,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/77.csv,1592,0.9987437185929648,0.9987437185929648,0.9962311557788944,0.9987437185929648
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/774.csv,1592,0.9899497487437185,0.9981155778894473,0.9912060301507538,0.9987437185929648
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/783.csv,1592,0.992462311557789,0.9981155778894473,0.9918341708542714,0.9993718592964824
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/794.csv,1604,0.9975062344139651,0.8528678304239401,0.9962593516209476,0.8815461346633416
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/80.csv,1594,0.986198243412798,0.9962358845671268,0.986198243412798,0.9981179422835633
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/809.csv,600,0.9533333333333334,0.96,0.955,0.96
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/81.csv,1594,0.9949811794228356,0.9956085319949812,0.9949811794228356,0.9981179422835633
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/812.csv,1591,1.0,0.9220615964802011,0.9182903834066625,0.9239472030169704
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/820.csv,1592,0.9629396984924623,0.9880653266331658,0.9723618090452262,0.9880653266331658
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/827.csv,1592,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/846.csv,1604,1.0,0.9962593516209476,1.0,0.9962593516209476
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/849.csv,1604,0.9987531172069826,0.9993765586034913,0.9987531172069826,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/851.csv,1604,1.0,1.0,0.9987531172069826,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/852.csv,1602,0.9307116104868914,0.9406991260923845,0.9300873907615481,0.9425717852684145
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/855.csv,1150,1.0,0.9982608695652174,0.9973913043478261,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/858.csv,1603,0.9613225202744854,0.9831565814098565,0.9613225202744854,0.9893948845913911
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/862.csv,1594,0.9912170639899623,0.9993726474278545,0.9912170639899623,0.9993726474278545
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/863.csv,1592,0.9993718592964824,0.9987437185929648,0.9981155778894473,0.9993718592964824
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/865.csv,1590,0.9981132075471698,1.0,0.9974842767295597,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/867.csv,1604,0.9881546134663342,0.9950124688279302,0.9856608478802993,0.9950124688279302
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/868.csv,1604,0.9719451371571073,0.9881546134663342,0.9688279301745636,0.9937655860349127
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/870.csv,1603,0.9993761696818465,1.0,0.9981285090455396,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/873.csv,1602,0.9893882646691635,0.9975031210986267,0.9856429463171036,0.99812734082397
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/875.csv,1604,0.9906483790523691,0.9900249376558603,0.983790523690773,0.9925187032418953
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/879.csv,1604,0.9918952618453866,0.9987531172069826,0.9912718204488778,0.9993765586034913
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/889.csv,1553,0.9903412749517064,0.9993560849967804,0.9903412749517064,0.9993560849967804
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/891.csv,1604,0.9912718204488778,0.9981296758104738,0.9918952618453866,0.9987531172069826
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/894.csv,1604,0.7549875311720698,0.7967581047381546,0.7356608478802993,0.8092269326683291
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/895.csv,1603,0.991890205864005,0.9968808484092326,0.9900187149095446,0.9975046787273861
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/896.csv,1604,1.0,0.9987531172069826,0.9968827930174564,0.9993765586034913
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/899.csv,1604,0.9875311720698254,0.9937655860349127,0.979426433915212,0.9987531172069826
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/90.csv,1602,0.9975031210986267,0.9993757802746567,0.9956304619225967,0.9993757802746567
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/911.csv,237,1.0,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/919.csv,96,1.0,0.9166666666666666,0.8854166666666666,0.9166666666666666
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/923.csv,421,0.9857482185273159,0.9738717339667459,0.9762470308788599,0.9738717339667459
